total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,stringency_index,vaccine_me,aged_65_older,aged_70_older,cardiovasc_death_rate
1044633,9958,8257,11591,25,17.286,119859.299,1142.563,947.393,1329.93,2.868,1.983,242,27.767,12171345,5871753,5733640,742654,71564,50262,50,43.1,18.436,12.644,99.739
1044633,0,8257,11591,2,17.429,119859.299,0,947.393,1329.93,0.229,2,256,29.373,12215831,5876326,5737493,778504,9395,52659,50,43.1,18.436,12.644,99.739
1068528,23895,8898.429,11625,34,18.143,122600.968,2741.669,1020.99,1333.831,3.901,2.082,263,30.176,12280408,5880927,5742235,832374,64577,54139,50,43.1,18.436,12.644,99.739
1078503,9975,9120.143,11661,36,20.143,123745.481,1144.513,1046.429,1337.962,4.131,2.311,259,29.717,12360604,5885957,5746938,901191,80196,57009,50,43.1,18.436,12.644,99.739
1090928,12425,9399.857,11684,23,19.714,125171.103,1425.622,1078.523,1340.601,2.639,2.262,263,30.176,12433528,5891083,5752441,962753,72924,57249,50,43.1,18.436,12.644,99.739
1101789,10861,9587.714,11716,32,21.714,126417.275,1246.171,1100.077,1344.273,3.672,2.491,289,33.159,12519304,5896174,5757454,1036821,85776,59932,50,43.1,18.436,12.644,99.739
1111923,10134,9612.857,11746,30,22.429,127580.032,1162.757,1102.962,1347.715,3.442,2.573,274,31.438,12605618,5901858,5764352,1108896,86314,62039,50,43.1,18.436,12.644,99.739
1111923,0,9612.857,11748,2,22.714,127580.032,0,1102.962,1347.944,0.229,2.606,269,30.865,12653478,5905962,5767822,1148939,47860,63863,50,43.1,18.436,12.644,99.739
1111923,0,9612.857,11749,1,22.571,127580.032,0,1102.962,1348.059,0.115,2.59,291,33.389,12669296,5906943,5768346,1163309,15818,64781,50,43.1,18.436,12.644,99.739
1135363,23440,9547.857,11793,44,24,130269.495,2689.463,1095.504,1353.107,5.048,2.754,303,34.766,12744984,5911717,5773469,1227980,75688,66368,50,43.1,18.436,12.644,99.739
1143534,8171,9290.143,11824,31,23.286,131207.021,937.526,1065.934,1356.664,3.557,2.672,289,33.159,12830268,5916386,5777888,1302519,85284,67095,50,43.1,18.436,12.644,99.739
1154701,11167,9110.429,11854,30,24.286,132488.302,1281.281,1045.314,1360.106,3.442,2.786,296,33.963,12916574,5921446,5783428,1376859,86306,69007,50,43.1,18.436,12.644,99.739
1165778,11077,9141.286,11879,25,23.286,133759.257,1270.955,1048.855,1362.975,2.868,2.672,294,33.733,13005900,5926412,5788214,1454832,89326,69514,50,43.1,18.436,12.644,99.739
1175721,9943,9114,11910,31,23.429,134900.099,1140.842,1045.724,1366.532,3.557,2.688,299,34.307,13093408,5931705,5794145,1529802,87508,69684,50,43.1,18.436,12.644,99.739
1175721,0,9114,11913,4,23.571,134900.099,0,1045.724,1366.876,0.459,2.705,314,36.028,13169063,5936415,5798023,1596320,23568,71395,50,43.1,18.436,12.644,99.739
1196208,20487,8692.143,11953,40,23,137250.74,2350.641,997.321,1371.466,4.59,2.639,313,35.913,13252365,5941058,5802871,1668763,83302,72483,52.78,43.1,18.436,12.644,99.739
1204379,8171,8692.143,11981,28,22.571,138188.266,937.526,997.321,1374.678,3.213,2.59,313,35.913,13346575,5945647,5807237,1752575,94210,73758,52.78,43.1,18.436,12.644,99.739
1215944,11565,8749,12002,21,21.286,139515.213,1326.947,1003.844,1377.088,2.41,2.442,316,36.257,13438877,5950254,5812187,1834075,92302,74615,52.78,43.1,18.436,12.644,99.739
1227395,11451,8802.429,12057,55,25.571,140829.08,1313.867,1009.975,1383.398,6.311,2.934,310,35.569,13517637,5953814,5815590,1904749,78760,73105,52.78,43.1,18.436,12.644,99.739
1227395,0,7382,12065,8,22.286,140829.08,0,846.997,1384.316,0.918,2.557,316,36.257,13536461,5954634,5816388,1921832,18824,63293,52.78,43.1,18.436,12.644,99.739
1227395,0,7382,12065,1,21.857,140829.08,0,846.997,1384.316,0.115,2.508,327,37.519,13540337,5954667,5816457,1925473,3051,53039,52.78,43.1,18.436,12.644,99.739
1263588,36193,9625.714,12114,49,23.143,144981.799,4152.719,1104.437,1389.938,5.622,2.655,334,38.323,13609561,5957844,5820727,1986626,69224,51028,52.78,43.1,18.436,12.644,99.739
1276956,13368,10368.143,12152,38,24.571,146515.619,1533.82,1189.622,1394.298,4.36,2.819,315,36.143,13683999,5960757,5824258,2053698,74438,48203,52.78,43.1,18.436,12.644,99.739
1294592,17636,11235.429,12172,20,24.429,148539.142,2023.523,1289.133,1396.593,2.295,2.803,325,37.29,13760299,5964015,5827796,2122507,76300,45917,52.78,43.1,18.436,12.644,99.739
1313628,19036,12319,12206,34,21.429,150723.298,2184.156,1413.46,1400.494,3.901,2.459,314,36.028,13826167,5966364,5830322,2182826,65868,44076,52.78,43.1,18.436,12.644,99.739
1332615,18987,15031.429,12217,11,21.857,152901.832,2178.534,1724.679,1401.756,1.262,2.508,306,35.11,13844773,5966987,5830881,2200112,18606,44045,52.78,43.1,18.436,12.644,99.739
1332615,0,15031.429,12220,3,22.286,152901.832,0,1724.679,1402.101,0.344,2.557,307,35.225,13846079,5966998,5830899,2201364,1306,44113,56.48,43.1,18.436,12.644,99.739
1332615,0,15031.429,12227,7,23.143,152901.832,0,1724.679,1402.904,0.803,2.655,308,35.339,13851811,5967020,5830937,2206883,5732,44496,56.48,43.1,18.436,12.644,99.739
1371062,38447,15353.429,12268,41,22,157313.171,4411.339,1761.625,1407.608,4.704,2.524,300,34.421,13924754,5970071,5836070,2270789,72943,45028,56.48,43.1,18.436,12.644,99.739
1422932,31118,18334.286,12303,74,24.286,163264.641,3570.423,2103.643,1411.624,8.491,2.786,298,34.192,14097275,5978503,5846325,2422548,86295,48139,56.48,43.1,18.436,12.644,99.739
1455174,32242,20220.857,12325,22,22.571,166964.03,3699.389,2320.105,1414.148,2.524,2.59,291,33.389,14184052,5982326,5851265,2499493,86777,51126,56.48,43.1,18.436,12.644,99.739
1483212,28038,21513.857,12339,14,23,170181.059,3217.029,2468.461,1415.755,1.606,2.639,287,32.93,14273093,5986483,5856891,2577701,89041,61189,56.48,43.1,18.436,12.644,99.739
1571481,24604,25666.714,12409,22,26,180308.884,2823.018,2944.952,1423.786,2.524,2.983,271,31.094,14498266,6001205,5869489,2772625,79713,69612,56.48,43.1,18.436,12.644,99.739
1604371,32890,25919.857,12427,18,18,184082.623,3773.739,2973.997,1425.851,2.065,2.065,267,30.635,14573789,6007613,5874162,2836093,75523,68073,56.48,43.1,18.436,12.644,99.739
1634258,29887,25583.429,12447,20,17.714,187511.804,3429.18,2935.396,1428.146,2.295,2.033,262,30.061,14650481,6011720,5878605,2902948,76692,66633,56.48,43.1,18.436,12.644,99.739
1666441,32183,26175.571,12464,17,18.143,191204.423,3692.619,3003.338,1430.097,1.951,2.082,264,30.291,14729317,6015343,5883849,2971728,78836,65175,56.48,43.1,18.436,12.644,99.739
1666441,0,26175.571,12469,5,18.857,191204.423,0,3003.338,1430.67,0.574,2.164,276,31.668,14771814,6022002,5886641,3004506,42497,64046,56.48,43.1,18.436,12.644,99.739
1666441,0,26175.571,12469,0,17.143,191204.423,0,3003.338,1430.67,0,1.967,271,31.094,14784753,6024673,5887171,3014249,12939,62556,56.48,43.1,18.436,12.644,99.739
1734346,67905,26781.286,12515,46,18.286,198995.72,7791.297,3072.836,1435.948,5.278,2.098,267,30.635,14840547,6027537,5890770,3062740,55794,60285,56.48,43.1,18.436,12.644,99.739
1763497,29151,27430.857,12529,14,17.143,202340.453,3344.733,3147.367,1437.555,1.606,1.967,247,28.34,14901036,6030859,5894137,3115381,60489,57539,56.48,43.1,18.436,12.644,99.739
1801522,38025,28164.429,12544,15,16.714,206703.372,4362.92,3231.536,1439.276,1.721,1.918,245,28.111,14956179,6036268,5898011,3160418,55143,54627,56.48,43.1,18.436,12.644,99.739
1841317,39795,29579.857,12569,25,17.429,211269.378,4566.006,3393.939,1442.144,2.868,2,240,27.537,15009017,6039628,5901352,3205545,52838,51219,56.48,43.1,18.436,12.644,99.739
1879319,38002,30411.143,12579,10,16.429,215629.659,4360.281,3489.319,1443.292,1.147,1.885,226,25.931,15063628,6042573,5904283,3253480,54611,47759,56.48,43.1,18.436,12.644,99.739
1879319,0,30411.143,12582,3,16.143,215629.659,0,3489.319,1443.636,0.344,1.852,228,26.16,15092455,6046382,5905762,3276764,28827,45806,56.48,43.1,18.436,12.644,99.739
1879319,0,30411.143,12586,4,16.714,215629.659,0,3489.319,1444.095,0.459,1.918,230,26.39,15098460,6047879,5906013,3281031,6005,44815,56.48,43.1,18.436,12.644,99.739
1966600,87281,33179.143,12621,35,15.143,225644.123,10014.464,3806.915,1448.111,4.016,1.737,219,25.128,15134840,6049685,5908248,3312804,36380,42042,56.48,43.1,18.436,12.644,99.739
2003262,36662,34252.143,12635,14,15.143,229850.654,4206.531,3930.029,1449.717,1.606,1.737,215,24.669,15171361,6051596,5910300,3344569,36521,38618,56.48,43.1,18.436,12.644,99.739
2046465,43203,34991.857,12649,14,15,234807.688,4957.034,4014.902,1451.323,1.606,1.721,215,24.669,15205362,6054758,5912915,3372371,34001,35598,56.48,43.1,18.436,12.644,99.739
2091306,44841,35712.714,12666,17,13.857,239952.664,5144.975,4097.612,1453.274,1.951,1.59,210,24.095,15236727,6056427,5914998,3399355,31365,32530,56.48,43.1,18.436,12.644,99.739
2131077,39771,35965.429,12679,13,14.286,244515.916,4563.253,4126.608,1454.766,1.492,1.639,205,23.521,15273626,6058100,5917449,3431513,36899,30000,56.48,43.1,18.436,12.644,99.739
2131077,0,35965.429,12680,1,14,244515.916,0,4126.608,1454.88,0.115,1.606,205,23.521,15291092,6060246,5918738,3445426,17466,28377,56.48,43.1,18.436,12.644,99.739
2131077,0,35965.429,12684,4,14,244515.916,0,4126.608,1455.339,0.459,1.606,198,22.718,15293562,6060586,5918918,3447347,2470,27872,56.48,43.1,18.436,12.644,99.739
2220539,89462,36277,12708,24,12.429,254780.624,10264.708,4162.357,1458.093,2.754,1.426,206,23.636,15315224,6061663,5920998,3465475,21662,25769,56.48,43.1,18.436,12.644,99.739
2253288,32749,35718,12723,15,12.571,258538.185,3757.561,4098.219,1459.814,1.721,1.442,200,22.948,15334225,6062522,5922793,3481456,19001,23266,56.48,43.1,18.436,12.644,99.739
2294471,41183,35429.429,12749,26,14.286,263263.448,4725.263,4065.108,1462.797,2.983,1.639,209,23.98,15354348,6064187,5926093,3496261,20123,21284,56.48,43.1,18.436,12.644,99.739
2331213,36742,34272.429,12768,19,14.571,267479.158,4215.711,3932.356,1464.977,2.18,1.672,197,22.603,15371705,6065084,5928412,3510072,17357,19283,56.48,43.1,18.436,12.644,99.739
2364613,33400,33362.286,12779,11,14.286,271311.414,3832.256,3827.928,1466.239,1.262,1.639,197,22.603,15393506,6065969,5931241,3527692,21801,17126,56.48,43.1,18.436,12.644,99.739
2364613,0,33362.286,12782,3,14.571,271311.414,0,3827.928,1466.584,0.344,1.672,193,22.144,15405907,6066743,5934879,3535489,12401,16402,56.48,43.1,18.436,12.644,99.739
2364613,0,33362.286,12786,4,14.571,271311.414,0,3827.928,1467.042,0.459,1.672,212,24.324,15407971,6066857,5935926,3536287,2064,16344,56.48,43.1,18.436,12.644,99.739
2433265,68652,30389.429,12808,22,14.286,279188.42,7877.006,3486.828,1469.567,2.524,1.639,214,24.554,15420798,6067446,5938219,3545917,12827,15082,56.48,43.1,18.436,12.644,99.739
2460036,26771,29535.429,12865,57,20.286,282260.076,3071.656,3388.842,1476.107,6.54,2.328,210,24.095,15432931,6067944,5940236,3555236,12133,14101,56.48,43.1,18.436,12.644,99.739
2489172,29136,27814.429,12890,25,20.143,285603.088,3343.012,3191.377,1478.975,2.868,2.311,195,22.374,15447899,6068904,5944549,3564685,14968,13364,56.48,43.1,18.436,12.644,99.739
2515506,26334,26327.571,12915,25,21,288624.603,3021.515,3020.778,1481.844,2.868,2.41,200,22.948,15459475,6069395,5946947,3573017,11576,12539,56.48,43.1,18.436,12.644,99.739
2537734,22228,24731.571,12932,17,21.857,291175.004,2550.4,2837.656,1483.794,1.951,2.508,202,23.177,15473708,6070019,5949475,3583739,14233,11457,56.48,43.1,18.436,12.644,99.739
2537734,0,24731.571,12933,1,21.571,291175.004,0,2837.656,1483.909,0.115,2.475,193,22.144,15483125,6070521,5953716,3588156,9417,11031,56.48,43.1,18.436,12.644,99.739
2537734,0,24731.571,12936,3,21.429,291175.004,0,2837.656,1484.253,0.344,2.459,191,21.915,15485187,6070597,5955355,3588504,2062,11031,56.48,43.1,18.436,12.644,99.739
2586724,48990,21922.714,12963,27,22.143,296796.028,5621.024,2515.373,1487.351,3.098,2.541,190,21.8,15493616,6070937,5957226,3594518,8429,10403,56.48,43.1,18.436,12.644,99.739
2607052,20328,21002.286,12975,12,15.714,299128.426,2332.398,2409.764,1488.728,1.377,1.803,184,21.112,15501387,6071279,5958863,3600134,7771,9779,56.48,43.1,18.436,12.644,99.739
2628093,21041,19845.857,12979,4,12.714,301542.632,2414.206,2277.078,1489.187,0.459,1.459,186,21.341,15510957,6071830,5962265,3605536,9570,9008,56.48,43.1,18.436,12.644,99.739
2628093,0,16083.857,13003,24,12.571,301542.632,0,1845.433,1491.941,2.754,1.442,176,20.194,15518130,6072178,5964180,3610176,7173,8379,23.15,43.1,18.436,12.644,99.739
2664194,36101,18065.714,13012,9,11.429,305684.795,4142.163,2072.827,1492.973,1.033,1.311,159,18.243,15526743,6072477,5965952,3616400,8613,7576,23.15,43.1,18.436,12.644,99.739
2664194,0,18065.714,13016,4,11.857,305684.795,0,2072.827,1493.432,0.459,1.36,167,19.161,15532840,6072832,5968858,3619132,6097,7102,23.15,43.1,18.436,12.644,99.739
2664194,0,18065.714,13016,0,11.429,305684.795,0,2072.827,1493.432,0,1.311,165,18.932,15534013,6072862,5969877,3619256,1173,6975,23.15,43.1,18.436,12.644,99.739
2696491,32297,15681,13032,16,9.857,309390.495,3705.699,1799.21,1495.268,1.836,1.131,151,17.325,15539278,6073085,5971233,3622813,5265,6523,23.15,43.1,18.436,12.644,99.739
2711618,15127,14938,13044,12,9.857,311126.139,1735.645,1713.959,1496.645,1.377,1.131,153,17.555,15543724,6073262,5972382,3625802,4446,6048,23.15,43.1,18.436,12.644,99.739
2730037,18419,14563.429,13062,18,11.857,313239.502,2113.363,1670.981,1498.71,2.065,1.36,153,17.555,15550128,6073710,5974803,3629218,6404,5596,23.15,43.1,18.436,12.644,99.739
2747563,17526,17067.143,13073,11,10,315250.403,2010.902,1958.253,1499.972,1.262,1.147,146,16.752,15554498,6073955,5975980,3631959,4370,5195,23.15,43.1,18.436,12.644,99.739
2765218,17655,14432,13082,9,10,317276.106,2025.703,1655.902,1501.005,1.033,1.147,149,17.096,15560495,6074216,5977289,3636179,5997,4822,23.15,43.1,18.436,12.644,99.739
2765218,0,14432,13082,0,9.429,317276.106,0,1655.902,1501.005,0,1.082,145,16.637,15564237,6074440,5978901,3638025,3742,4485,23.15,43.1,18.436,12.644,99.739
2801951,36733,15065.714,13101,21,10.143,321490.784,4214.678,1728.613,1503.185,2.41,1.164,142,16.293,15568379,6074624,5980047,3640711,3907,4157,23.15,43.1,18.436,12.644,99.739
2818720,16769,15300.286,13110,9,9.714,323414.829,1924.045,1755.527,1504.218,1.033,1.115,143,16.408,15570887,6074735,5980637,3642405,2508,3880,23.15,43.1,18.436,12.644,99.739
2842412,23692,16053.571,13119,9,8.429,326133.206,2718.377,1841.958,1505.25,1.033,0.967,138,15.834,15575504,6075090,5982145,3645031,4617,3625,23.15,43.1,18.436,12.644,99.739
2865436,23024,16839,13131,12,8.571,328774.938,2641.732,1932.076,1506.627,1.377,0.983,136,15.604,15577659,6075191,5982646,3646489,2155,3309,23.15,43.1,18.436,12.644,99.739
2890568,25132,17907.143,13173,42,13.286,331658.538,2883.6,2054.633,1511.446,4.819,1.524,136,15.604,15581496,6075397,5983365,3649287,3837,3000,23.15,43.1,18.436,12.644,99.739
2890568,0,17907.143,13174,1,13.429,331658.538,0,2054.633,1511.561,0.115,1.541,137,15.719,15583536,6075500,5983947,3650603,2040,2757,23.15,43.1,18.436,12.644,99.739
2948689,58121,20962.571,13193,20,13.286,338327.237,6668.698,2405.207,1513.741,2.295,1.524,138,15.834,15585959,6075666,5984429,3652290,2253,2511,23.15,43.1,18.436,12.644,99.739
2974778,26089,22294,13203,10,13.429,341320.641,2993.405,2557.973,1514.888,1.147,1.541,137,15.719,15587904,6075774,5984715,3653750,1945,2431,23.15,43.1,18.436,12.644,99.739
3008537,33759,23732.143,13213,10,13.571,345194.088,3873.447,2722.983,1516.036,1.147,1.557,134,15.375,15592129,6076128,5985890,3656350,4225,2375,23.15,43.1,18.436,12.644,99.739
3040668,32131,25033.143,13231,18,14.429,348880.74,3686.653,2872.257,1518.101,2.065,1.656,137,15.719,15593920,6076243,5986222,3657552,1791,2323,23.15,43.1,18.436,12.644,99.739
3072758,32090,26027.143,13265,34,13.286,352562.689,3681.948,2986.307,1522.002,3.901,1.524,128,14.686,15597939,6076458,5986841,3660578,4019,2349,23.15,43.1,18.436,12.644,99.739
3072758,0,26027.143,13266,1,13.286,352562.689,0,2986.307,1522.117,0.115,1.524,129,14.801,15600094,6076583,5987214,3662162,2155,2365,23.15,43.1,18.436,12.644,99.739
3072758,0,26027.143,13266,0,13.286,352562.689,0,2986.307,1522.117,0,1.524,139,15.949,15600099,6076586,5987214,3662164,5,2342,23.15,43.1,18.436,12.644,99.739
3141904,69146,27602.143,13286,20,13.286,360496.376,7933.687,3167.02,1524.412,2.295,1.524,143,16.408,15602376,6076693,5987454,3663957,2277,2345,23.15,43.1,18.436,12.644,99.739
3170937,29033,28022.714,13294,8,13,363827.57,3331.194,3215.275,1525.329,0.918,1.492,150,17.211,15604045,6076787,5987678,3665234,1669,2306,23.15,43.1,18.436,12.644,99.739
3206975,36038,28348.286,13312,18,14.143,367962.504,4134.935,3252.631,1527.395,2.065,1.623,141,16.178,15608122,6077105,5988535,3668013,4077,2285,23.15,43.1,18.436,12.644,99.739
3241348,34373,28668.571,13322,10,13,371906.4,3943.896,3289.38,1528.542,1.147,1.492,137,15.719,15609609,6077188,5988740,3669125,1487,2241,23.15,43.1,18.436,12.644,99.739
3268953,27605,28027.857,13328,6,9,375073.748,3167.348,3215.866,1529.231,0.688,1.033,145,16.637,15613556,6077365,5989110,3672319,3947,2231,23.15,43.1,18.436,12.644,99.739
3268953,0,28027.857,13328,0,8.857,375073.748,0,3215.866,1529.231,0,1.016,148,16.981,15615394,6077489,5989375,3673704,1838,2186,23.15,43.1,18.436,12.644,99.739
3353754,23804,26116.714,13456,11,23.143,384803.661,2731.228,2996.585,1543.917,1.262,2.655,163,18.702,15619289,6077659,5989717,3676882,1682,2178,23.15,43.1,18.436,12.644,99.739
3379845,26091,24695.714,13483,27,24.429,387797.295,2993.634,2833.542,1547.015,3.098,2.803,156,17.899,15623332,6077950,5990384,3679832,4043,2173,23.15,43.1,18.436,12.644,99.739
3402297,22452,22992.714,13498,15,25.143,390373.397,2576.102,2638.142,1548.736,1.721,2.885,148,16.981,15625042,6078052,5990563,3681159,1710,2205,23.15,43.1,18.436,12.644,99.739
3419549,17252,21513.714,13507,9,25.571,392352.86,1979.463,2468.445,1549.769,1.033,2.934,145,16.637,15629273,6078246,5990918,3684718,4231,2245,23.15,43.1,18.436,12.644,99.739
3419549,0,21513.714,13507,0,25.571,392352.86,0,2468.445,1549.769,0,2.934,143,16.408,15631232,6078340,5991110,3686328,1959,2263,23.15,43.1,18.436,12.644,99.739
3419549,0,21513.714,13507,0,12,392352.86,0,2468.445,1549.769,0,1.377,148,16.981,15631238,6078340,5991110,3686334,6,2105,23.15,43.1,18.436,12.644,99.739
3453885,34336,17705,13524,17,11.286,396292.511,3939.65,2031.44,1551.719,1.951,1.295,144,16.522,15633345,6078446,5991277,3688052,2107,2248,23.15,43.1,18.436,12.644,99.739
3468289,14404,16362.143,13534,10,11.143,397945.2,1652.689,1877.363,1552.867,1.147,1.279,145,16.637,15635216,6078516,5991390,3689621,1871,2275,23.15,43.1,18.436,12.644,99.739
3484702,16413,14979.571,13558,24,10.714,399828.398,1883.198,1718.729,1555.62,2.754,1.229,132,15.145,15639616,6078822,5991967,3692938,4400,2326,23.15,43.1,18.436,12.644,99.739
3497499,12797,13600.286,13564,6,9.429,401296.702,1468.305,1560.472,1556.309,0.688,1.082,126,14.457,15641570,6078921,5992197,3694451,1954,2361,23.15,43.1,18.436,12.644,99.739
3507309,9810,12537.143,13570,6,9,402422.284,1125.582,1438.489,1556.997,0.688,1.033,114,13.08,15644241,6079069,5992401,3696669,2671,2138,19.44,43.1,18.436,12.644,99.739
3507309,0,12537.143,13572,2,9.286,402422.284,0,1438.489,1557.227,0.229,1.065,111,12.736,15645625,6079144,5992528,3697810,1384,2056,19.44,43.1,18.436,12.644,99.739
3528689,21380,8628.571,13588,6,7.714,404875.386,2453.102,990.027,1559.063,0.688,0.885,100,11.474,15649102,6079302,5992775,3700582,1519,1984,19.44,43.1,18.436,12.644,99.739
3528689,0,6283.857,13600,12,6,404875.386,0,720.998,1560.439,1.377,0.688,100,11.474,15652026,6079508,5993082,3702864,2924,1773,19.44,43.1,18.436,12.644,99.739
3528689,0,4455.714,13604,4,5.714,404875.386,0,511.241,1560.898,0.459,0.656,85,9.753,15653406,6079581,5993170,3703985,1380,1691,19.44,43.1,18.436,12.644,99.739
3528689,0,3054.286,13607,3,5.286,404875.386,0,350.443,1561.243,0.344,0.606,86,9.867,15656018,6079704,5993338,3706077,2612,1682,19.44,43.1,18.436,12.644,99.739
3528689,0,3054.286,13607,0,5,404875.386,0,350.443,1561.243,0,0.574,84,9.638,15657404,6079785,5993447,3707211,1386,1683,19.44,43.1,18.436,12.644,99.739
3528689,0,3054.286,13607,0,4.857,404875.386,0,350.443,1561.243,0,0.557,88,10.097,15657405,6079785,5993447,3707212,1,1543,19.44,43.1,18.436,12.644,99.739
3528689,0,3054.286,13616,9,4.857,404875.386,0,350.443,1562.275,1.033,0.557,89,10.212,15659208,6079875,5993565,3708676,1803,1661,19.44,43.1,18.436,12.644,99.739
3568616,39927,5703.857,13620,4,4.571,409456.538,4581.152,654.45,1562.734,0.459,0.525,86,9.867,15660908,6079960,5993684,3710053,1700,1687,19.44,43.1,18.436,12.644,99.739
3568616,0,5703.857,13620,0,2.857,409456.538,0,654.45,1562.734,0,0.328,88,10.097,15663443,6080166,5993969,3711959,2535,1631,19.44,43.1,18.436,12.644,99.739
3568616,0,5703.857,13645,25,5.857,409456.538,0,654.45,1565.603,2.868,0.672,86,9.867,15664786,6080220,5994049,3713070,1343,1626,19.44,43.1,18.436,12.644,99.739
